0,0.245721
1,0.128914
2,0.12345
3,0.122792
4,0.123293
5,0.12275
6,0.121904
7,0.12098
8,0.119691
9,0.117903
10,0.112822
11,0.10659
12,0.100748
13,0.0912436
14,0.0796001
15,0.069502
16,0.0653601
17,0.0631761
18,0.061864
19,0.0614796
20,0.0624075
21,0.0607053
22,0.0607478
23,0.0603997
24,0.0607033
25,0.0602052
26,0.0602965
27,0.0600392
28,0.0597541
29,0.0596954
30,0.059353
31,0.0592229
32,0.0590867
33,0.0588852
34,0.0588863
35,0.0590077
36,0.0592556
37,0.0585444
38,0.0582749
39,0.0582206
40,0.0578748
41,0.0581667
42,0.0587557
43,0.0573491
44,0.056912
45,0.0568429
46,0.0570882
47,0.0584551
48,0.0558835
49,0.0557456
50,0.0565468
51,0.0553436
52,0.0553723
53,0.0549704
54,0.0539184
55,0.0532942
56,0.0529382
57,0.0523319
58,0.0521466
59,0.0515029
60,0.0507951
61,0.0504856
62,0.0505708
63,0.0499157
64,0.0486589
65,0.048089
66,0.0473142
67,0.0466261
68,0.0458496
69,0.0453616
70,0.0445985
71,0.0436895
72,0.0444994
73,0.0422448
74,0.0417713
75,0.0408735
76,0.0400208
77,0.0392776
78,0.0391735
79,0.0383896
80,0.0372731
81,0.0362988
82,0.036028
83,0.0348489
84,0.0343317
85,0.0335556
86,0.0329533
87,0.0325542
88,0.0323446
89,0.0313957
90,0.0310327
91,0.0302806
92,0.0296541
93,0.0293248
94,0.0288166
95,0.0282585
96,0.0278459
97,0.0275015
98,0.027172
99,0.0267277
100,0.0265349
101,0.0262947
102,0.0259367
103,0.0259005
104,0.0254194
105,0.0251758
106,0.0249295
107,0.0248665
108,0.0250189
109,0.0244233
110,0.0239677
111,0.0240052
112,0.0238137
113,0.0235086
114,0.0232969
115,0.0231335
116,0.0232109
117,0.0233313
118,0.0227518
119,0.0225426
120,0.022394
121,0.0222975
122,0.0223874
123,0.0231941
124,0.0221872
125,0.0219066
126,0.0220828
127,0.0219382
128,0.0217307
129,0.0224144
130,0.0215508
131,0.021563
132,0.0213902
133,0.0211914
134,0.0212147
135,0.0210535
136,0.0213045
137,0.0209668
138,0.0208753
139,0.0218218
140,0.0213283
141,0.0214129
142,0.0206227
143,0.0207337
144,0.0207884
145,0.021097
146,0.0214231
147,0.0205435
148,0.0207869
149,0.0206003
150,0.0208091
151,0.0209011
152,0.0204367
153,0.0203402
154,0.0202363
155,0.0213495
156,0.0203261
157,0.0201492
158,0.0201025
159,0.0203236
160,0.0200809
161,0.0200754
162,0.0200094
163,0.0211997
164,0.0200236
165,0.0208369
166,0.0204071
167,0.0210623
168,0.0202586
169,0.0199713
170,0.0200501
171,0.0205016
172,0.0199631
173,0.0199794
174,0.0200133
175,0.0198173
176,0.020133
177,0.0198048
178,0.0205638
179,0.0203308
180,0.0202874
181,0.0199913
182,0.0197824
183,0.0198442
184,0.020384
185,0.0197071
186,0.0202194
187,0.0200311
188,0.0197475
189,0.0198212
190,0.0196611
191,0.0196919
192,0.0196849
193,0.0197666
194,0.0201772
195,0.0199545
196,0.0200098
197,0.0196072
198,0.0198647
199,0.0195994
200,0.0199164
201,0.0199827
202,0.0197492
203,0.0199143
204,0.0196841
205,0.0195962
206,0.0196851
207,0.0198087
208,0.0197834
209,0.0201357
210,0.0196344
211,0.0196568
212,0.0195885
213,0.0194773
214,0.0195154
215,0.0195082
216,0.0202324
217,0.019657
218,0.0194397
219,0.0194213
220,0.0194265
221,0.0193892
222,0.0193899
223,0.0194176
224,0.0199166
225,0.0195641
226,0.0193559
227,0.019352
228,0.0193494
229,0.0194773
230,0.0193597
231,0.0198287
232,0.01964
233,0.0192998
234,0.0194843
235,0.0192962
236,0.0196077
237,0.0193444
238,0.019285
239,0.0195312
240,0.0193262
241,0.0199501
242,0.0194755
243,0.0196867
244,0.0192948
245,0.0192783
246,0.0193182
247,0.0193162
248,0.0196619
249,0.0198624
250,0.0192112
251,0.0192525
252,0.0191719
253,0.0192854
254,0.0192252
255,0.0191631
256,0.0193897
257,0.0191924
258,0.0192535
259,0.0194574
260,0.0191451
261,0.019216
262,0.0202417
263,0.0195466
264,0.0194126
265,0.0191187
266,0.0191164
267,0.0195756
268,0.0191776
269,0.0191289
270,0.0191122
271,0.0192015
272,0.019042
273,0.0190605
274,0.0194028
275,0.0191466
276,0.0190586
277,0.019016
278,0.0195951
279,0.0189895
280,0.0192569
281,0.019008
282,0.0190884
283,0.0191022
284,0.0189551
285,0.0189567
286,0.0190072
287,0.0189357
288,0.0196668
289,0.01921
290,0.0190257
291,0.0190909
292,0.0189879
293,0.0189878
294,0.0189073
295,0.0189151
296,0.0190366
297,0.0189375
298,0.0188993
299,0.0196933
300,0.0191239
301,0.0191199
302,0.0188854
303,0.0189657
304,0.0188937
305,0.0193068
306,0.018862
307,0.0189727
308,0.0188269
309,0.0190577
310,0.0188389
311,0.0189591
312,0.0188079
313,0.0189163
314,0.0191809
315,0.018884
316,0.0188376
317,0.0187891
318,0.018777
319,0.0188114
320,0.0187672
321,0.0187978
322,0.0187324
323,0.0187968
324,0.018731
325,0.0187726
326,0.0187281
327,0.018937
328,0.0187106
329,0.0187149
330,0.0187347
331,0.0189461
332,0.0187094
333,0.0188717
334,0.0189798
335,0.0187229
336,0.0189308
337,0.0188503
338,0.0187007
339,0.0187388
340,0.0186848
341,0.0186297
342,0.0188166
343,0.0190358
344,0.0189128
345,0.0186923
346,0.0190924
347,0.0186561
348,0.0187206
349,0.0192033
350,0.018791
351,0.0189373
352,0.0188775
353,0.0186065
354,0.0186822
355,0.0185689
356,0.0185619
357,0.0186181
358,0.018787
359,0.0185823
360,0.0185977
361,0.0187016
362,0.0185903
363,0.0187503
364,0.0186105
365,0.0185324
366,0.0185537
367,0.0185129
368,0.0185227
369,0.0185961
370,0.0185342
371,0.0185622
372,0.0186293
373,0.0185249
374,0.0185088
375,0.018523
376,0.0184945
377,0.0185793
378,0.0185618
379,0.0187047
380,0.0184744
381,0.0184432
382,0.0185978
383,0.0184883
384,0.0185411
385,0.018527
386,0.0188253
387,0.0184117
388,0.0185138
389,0.0184149
390,0.0184155
391,0.0183992
392,0.0184205
393,0.0184325
394,0.0183849
395,0.0187975
396,0.018394
397,0.0184479
398,0.0183816
399,0.0184008
400,0.0184006
401,0.0183436
402,0.0183501
403,0.0183714
404,0.0185691
405,0.0183624
406,0.0184558
407,0.0184567
408,0.0183293
409,0.0186709
410,0.0183634
411,0.0183538
412,0.0185099
413,0.0182968
414,0.0184865
415,0.0183235
416,0.0183972
417,0.0183866
418,0.0186815
419,0.0183227
420,0.0185666
421,0.0187596
422,0.0185569
423,0.0183309
424,0.0182516
425,0.0183094
426,0.0191478
427,0.0186106
428,0.0185173
429,0.0183134
430,0.0182497
431,0.018263
432,0.0182717
433,0.018212
434,0.0182657
435,0.0182111
436,0.0181993
437,0.0182408
438,0.0182223
439,0.018355
440,0.0182361
441,0.0181878
442,0.0182213
443,0.0182012
444,0.0184681
445,0.01823
446,0.0193459
447,0.018602
448,0.0183876
449,0.0181842
450,0.0181605
451,0.0184945
452,0.0181504
453,0.0184408
454,0.0183706
455,0.0182496
456,0.018284
457,0.0181518
458,0.0181769
459,0.0182422
460,0.0181689
461,0.0185201
462,0.0181065
463,0.0181007
464,0.0182038
465,0.0181127
466,0.0181458
467,0.0182404
468,0.0181658
469,0.0181073
470,0.0181182
471,0.0181119
472,0.0181012
473,0.0180675
474,0.0181948
475,0.0180684
476,0.0183189
477,0.0182069
478,0.0180943
479,0.0181626
480,0.0180622
481,0.0180289
482,0.0181211
483,0.018579
484,0.018121
485,0.0184154
486,0.0182462
487,0.0181124
488,0.018019
489,0.0185777
490,0.0180114
491,0.0182144
492,0.0181318
493,0.0181199
494,0.0180767
495,0.0181605
496,0.0180194
497,0.0182455
498,0.0181272
499,0.0179717
500,0.0180003
501,0.0180319
502,0.0180512
503,0.018022
504,0.0181187
505,0.0180013
506,0.0185425
507,0.0179567
508,0.0181042
509,0.0180271
510,0.0179476
511,0.0180537
512,0.0179822
513,0.0179786
514,0.0187655
515,0.0180157
516,0.0179784
517,0.0180449
518,0.0180306
519,0.0180249
520,0.0179722
521,0.0179072
522,0.0179188
523,0.0179667
524,0.0180412
525,0.017954
526,0.0179137
527,0.017878
528,0.0179799
529,0.017905
530,0.0184748
531,0.0179638
532,0.0179353
533,0.0179302
534,0.0178923
535,0.0178642
536,0.0179207
537,0.0178642
538,0.0181378
539,0.0180023
540,0.0179569
541,0.0178536
542,0.0178325
543,0.0179894
544,0.0179536
545,0.0178881
546,0.0178825
547,0.0178833
548,0.0181693
549,0.0179785
550,0.0179092
551,0.0182476
552,0.0179339
553,0.0178061
554,0.0180408
555,0.0179339
556,0.0178661
557,0.0178945
558,0.0178641
559,0.0178578
560,0.0179485
561,0.017953
562,0.0178747
563,0.0180442
564,0.0179161
565,0.017852
566,0.01783
567,0.0179177
568,0.0179479
569,0.0178994
570,0.0178595
571,0.0177962
572,0.0178089
573,0.018002
574,0.0178811
575,0.0178644
576,0.0177867
577,0.0178487
578,0.0177731
579,0.0188938
580,0.0179296
581,0.017786
582,0.0180543
583,0.0179043
584,0.018113
585,0.0177471
586,0.0177589
587,0.0178733
588,0.0178108
589,0.017802
590,0.0177332
591,0.017873
592,0.0177937
593,0.0177468
594,0.0177628
595,0.0177129
596,0.0179005
597,0.0179442
598,0.0178473
599,0.0176916
600,0.0181211
601,0.0179061
602,0.0177158
603,0.0177113
604,0.0178779
605,0.0177099
606,0.0176701
607,0.0177706
608,0.017699
609,0.0178655
610,0.0184888
611,0.0177807
612,0.017942
613,0.017916
614,0.0177326
615,0.0176877
616,0.017701
617,0.0178717
618,0.0176726
619,0.0177432
620,0.0179474
621,0.0177593
622,0.0176411
623,0.0178371
624,0.0176387
625,0.0176466
626,0.0176643
627,0.0180861
628,0.0177228
629,0.0176387
630,0.0176483
631,0.0177002
632,0.0176402
633,0.0176785
634,0.0176428
635,0.0176377
636,0.0176163
637,0.0182311
638,0.0176566
639,0.0176122
640,0.0178097
641,0.01779
642,0.0176912
643,0.0176229
644,0.0176162
645,0.0176509
646,0.0178444
647,0.0177141
648,0.0176967
649,0.0176951
650,0.0176723
651,0.0177525
652,0.0176541
653,0.0176925
654,0.0178893
655,0.017689
656,0.0177081
657,0.0177251
658,0.0178822
659,0.0178585
660,0.0176728
661,0.0175934
662,0.0175794
663,0.0175707
664,0.0176094
665,0.0177969
666,0.017702
667,0.0177354
668,0.0176179
669,0.0175453
670,0.0175316
671,0.0175519
672,0.017529
673,0.017926
674,0.0175295
675,0.0175261
676,0.0175903
677,0.0175394
678,0.0175169
679,0.0175245
680,0.0175156
681,0.0175346
682,0.0175391
683,0.0176109
684,0.017596
685,0.0175074
686,0.0175404
687,0.0175001
688,0.0175445
689,0.0175402
690,0.0175329
691,0.0176703
692,0.0176375
693,0.0174977
694,0.0183691
695,0.0180349
696,0.0175254
697,0.0176359
698,0.0175985
699,0.0175106
700,0.0175891
701,0.0175026
702,0.0175732
703,0.0175139
704,0.0174763
705,0.0175211
706,0.0175755
707,0.0174666
708,0.0175293
709,0.0174738
710,0.0176612
711,0.0176245
712,0.0175455
713,0.0174757
714,0.017451
715,0.0175244
716,0.0175256
717,0.0175656
718,0.0174743
719,0.0174611
720,0.0174383
721,0.0174907
722,0.0174521
723,0.0176216
