0,0.246094
1,0.140618
2,0.133195
3,0.131553
4,0.131723
5,0.13135
6,0.133472
7,0.130366
8,0.129261
9,0.127438
10,0.124879
11,0.12186
12,0.115447
13,0.107207
14,0.0968653
15,0.0863345
16,0.0769746
17,0.0719845
18,0.0675364
19,0.064226
20,0.062437
21,0.0620559
22,0.0618008
23,0.0651584
24,0.0614212
25,0.0619938
26,0.0612041
27,0.061562
28,0.0607367
29,0.0611683
30,0.0601671
31,0.0603896
32,0.0605877
33,0.0615177
34,0.0592599
35,0.0590722
36,0.0588492
37,0.0586564
38,0.0582713
39,0.0583409
40,0.0587865
41,0.0574829
42,0.0570458
43,0.0571384
44,0.0579402
45,0.0560366
46,0.0560766
47,0.0552979
48,0.0550843
49,0.0543111
50,0.0540954
51,0.054023
52,0.0530407
53,0.0524796
54,0.0519621
55,0.0522123
56,0.0507528
57,0.0506726
58,0.0506618
59,0.0513635
60,0.0504533
61,0.0484363
62,0.0470716
63,0.0466941
64,0.0469637
65,0.0452564
66,0.044347
67,0.0436856
68,0.0439736
69,0.042847
70,0.0416042
71,0.0408211
72,0.0404025
73,0.0397248
74,0.0390267
75,0.0381651
76,0.0377377
77,0.0368391
78,0.0365952
79,0.0358468
80,0.0350681
81,0.0345727
82,0.034013
83,0.0334042
84,0.0329384
85,0.0324386
86,0.0330172
87,0.031422
88,0.0311901
89,0.0306991
90,0.0306545
91,0.0297556
92,0.0292771
93,0.0291359
94,0.0287584
95,0.0283116
96,0.0281709
97,0.0276439
98,0.0273755
99,0.0270831
100,0.0271714
101,0.0265223
102,0.026335
103,0.0262734
104,0.025774
105,0.0255813
106,0.0254107
107,0.0254918
108,0.0248799
109,0.0249212
110,0.0245835
111,0.0255229
112,0.0247067
113,0.0240218
114,0.0243126
115,0.0239085
116,0.0235636
117,0.0235416
118,0.0233846
119,0.0233843
120,0.0234361
121,0.0229965
122,0.0227468
123,0.0227431
124,0.0226876
125,0.0225109
126,0.0223121
127,0.0226664
128,0.0225074
129,0.0223613
130,0.0219655
131,0.0219234
132,0.0220002
133,0.0217332
134,0.021774
135,0.0216494
136,0.0216657
137,0.021687
138,0.0213138
139,0.0211544
140,0.0211228
141,0.0215957
142,0.0211163
143,0.0210425
144,0.0209494
145,0.0208375
146,0.0208386
147,0.0207872
148,0.0207942
149,0.021541
150,0.0206491
151,0.0209029
152,0.0207337
153,0.0204142
154,0.021149
155,0.0203431
156,0.0204777
157,0.0203774
158,0.0202804
159,0.0205309
160,0.0204607
161,0.020099
162,0.0203731
163,0.0202382
164,0.0200393
165,0.0200539
166,0.0199101
167,0.0201694
168,0.0198645
169,0.0200548
170,0.0198531
171,0.0211445
172,0.0204095
173,0.019638
174,0.0200049
175,0.0196211
176,0.0196676
177,0.0196991
178,0.0197058
179,0.0196416
180,0.0197952
181,0.0206359
182,0.0194275
183,0.0198948
184,0.0202211
185,0.0193394
186,0.0193455
187,0.0194822
188,0.0194096
189,0.0193836
190,0.0192419
191,0.0195596
192,0.0197546
193,0.0192649
194,0.0191729
195,0.0191662
196,0.019627
197,0.0193066
198,0.0196514
199,0.0194561
200,0.0193373
201,0.0192217
202,0.0191625
203,0.0192537
204,0.0190621
205,0.0192102
206,0.0198636
207,0.0194593
208,0.0192362
209,0.0190046
210,0.019001
211,0.0190287
212,0.0189816
213,0.0189291
214,0.0191908
215,0.019152
216,0.0193087
217,0.0189757
218,0.0190207
219,0.018951
220,0.0189125
221,0.0193297
222,0.0190655
223,0.0192681
224,0.0200138
225,0.0198432
226,0.0190384
227,0.0195643
228,0.0188623
229,0.0188201
230,0.018799
231,0.0190608
232,0.0188178
233,0.0188089
234,0.0187535
235,0.0189336
236,0.0188384
237,0.0188523
238,0.0189401
239,0.0187594
240,0.0187552
241,0.0187217
242,0.018807
243,0.0186487
244,0.0186578
245,0.0188106
246,0.0187452
247,0.019453
248,0.0188177
249,0.0188101
250,0.0185743
251,0.0187423
252,0.0186874
253,0.0186778
254,0.0186318
255,0.0186034
256,0.018528
257,0.0187693
258,0.0186525
259,0.0187168
260,0.0188328
261,0.0185333
262,0.0185505
263,0.0186196
264,0.0186134
265,0.0185527
266,0.0186655
267,0.0184683
268,0.0184911
269,0.0184218
270,0.0186631
271,0.0186482
272,0.0194776
273,0.0184189
274,0.0183806
275,0.0185586
276,0.0185153
277,0.0185238
278,0.0183936
279,0.0183489
280,0.0183433
281,0.0185574
282,0.0186728
283,0.0183259
284,0.0184191
285,0.0190141
286,0.0183548
287,0.0186404
288,0.0183657
289,0.0185146
290,0.0186694
291,0.0182918
292,0.0182284
293,0.0194368
294,0.0182513
295,0.0182379
296,0.0182126
297,0.0182251
298,0.0191102
299,0.01888
300,0.0184405
301,0.0182409
302,0.0189079
303,0.0184398
304,0.0185463
305,0.0181832
